state_fips,state_abbr,municipality_name,county_name,license_type,active_license_count,has_grocery_exception,has_full_retail,has_on_premise,sample_establishments,data_source,source_url
34,NJ,Monroe Twp,Middlesex,Plenary Retail Distribution License,2,False,True,False,CORKSCREW WINES AND LIQUORS LTD; ED'S LIQUOR STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,N. Brunswick,Middlesex,Plenary Retail Consumption License,1,False,False,True,BOWLERO NORTH BRUNSWICK,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Middlesex,Club License,1,False,False,False,COLUMBUS CLUB OF SOUTH RIVER INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Middlesex,Plenary Retail Consumption License,55,False,False,True,Not Available; ABC POCKET LICENSE; ABC POCKET LICENSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Middlesex,Plenary Retail Consumption License with Broad C,3,False,False,True,ABC POCKET LICENSE; ABC POCKET LICENSE; ABC POCKET LICENSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Middlesex,Plenary Retail Distribution License,6,False,True,False,ABC POCKET LICENSE; ABC POCKET LICENSE; ABC POCKET LICENSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brunswick,Middlesex,Club License,4,False,False,False,EAGLES ATHLETIC CLUB; HUNGARIAN AMERICAN ATHLETIC CLUB; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brunswick,Middlesex,Hotel/Motel License,1,False,False,False,THE HELDRICH AND CHRISTOPHERS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brunswick,Middlesex,Plenary Retail Consumption License,51,False,False,True,HARVEST MOON BREWERY/CAFE; NEW BRUNSWICK CULTURAL CENTER; STRESS FACTORY COMEDY CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brunswick,Middlesex,Plenary Retail Consumption License with Broad C,6,False,False,True,GARIBALDIS PACKAGE GOODS; ON THE BORDER MEXICAN GRILL & CANTINA; HUB LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brunswick,Middlesex,Plenary Retail Distribution License,7,False,True,False,DISCOUNT LIQUOR; Not Available; GOBOOZE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,New Brusnwick,Middlesex,Plenary Retail Consumption License,1,False,False,True,EL RANCHO BAR & GRILL LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,North Brunswick,Middlesex,Club License,2,False,False,False,ITALIAN AMERICAN SOCIAL CLUB INC OF NORTH BRUNSWICK NJ; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,North Brunswick,Middlesex,Hotel/Motel License,3,False,False,False,THE RUSTY NAIL AND FARRINGTON INN; THE EMPORIO; COURTYARD BY MARRIOTT,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,North Brunswick,Middlesex,Plenary Retail Consumption License,12,False,False,True,HEARTBREAKERS; THE GREENE TURTLE SPORTS BAR AND GRILLE; CHILI'S GRILL & BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,North Brunswick,Middlesex,Plenary Retail Distribution License,5,False,True,False,LIQUOR CITY SOUTH; RUTGERS WINES & LIQUORS; BUY RITE LIQUORS OF NORTH BRUNSWICK,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Old Bridge,Middlesex,Club License,6,False,False,False,OLD BRIDGE ELKS LONDGE #2229; Not Available; OLD BRIDGE 485 LOYAL OF MOOSE INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Old Bridge,Middlesex,Plenary Retail Consumption License,22,False,False,True,OUTBACK STEAKHOUSE; PALMS PLAZA CATERING; COONEYS PUB & PACKAGE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Old Bridge,Middlesex,Plenary Retail Distribution License,7,False,True,False,JERSEY SPIRITS & WINES; HARBOR LIQUORS; LIQUOR CITY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Old Bridge Township,Middlesex,Plenary Retail Consumption License,2,False,False,True,JUST; DAY DREAMS LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Oldbridge,Middlesex,Plenary Retail Distribution License,1,False,True,False,BUYRITE LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Parlin,Middlesex,Club License,1,False,False,False,KNIGHTS OF COLUMBUS COUNCIL #2061,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Parlin,Middlesex,Plenary Retail Consumption License,2,False,False,True,"TEXAS ROADHOUSE, BUBBAS 33; BUDDIE'S TAVERN",NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Parlin,Middlesex,Plenary Retail Distribution License,2,False,True,False,EXPRESS LIQUORS; HOUSE OF LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Perth Amboy,Middlesex,Club License,6,False,False,False,COLUMBUS CLUB INC; ANCIENT ORDER OF HIBERNIANS; HUBS INC THE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Perth Amboy,Middlesex,Plenary Retail Consumption License,35,False,False,True,NONE; CORNUCOPIA CRUISE LINE; RIVERSIDE SPORTS BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Perth Amboy,Middlesex,Plenary Retail Consumption License with Broad C,14,False,False,True,RAINBOW INN; GAST LIQUORS & CO; GARDEN STATE DISCOUNT LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Perth Amboy,Middlesex,Plenary Retail Distribution License,1,False,True,False,AMBOY DISCOUNT LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pisacataway,Middlesex,Plenary Retail Consumption License,1,False,False,True,STELTON LANES,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Piscataway,Middlesex,Club License,3,False,False,False,AMERICAN LEGION POST 261; PISCATAWAY ELKS B P O E 2414; NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Piscataway,Middlesex,Hotel/Motel License,3,False,False,False,GABRIELE'S BAR & GRILL; EMBASSY SUITES; RADISSON HOTEL PISCATAWAY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Piscataway,Middlesex,Plenary Retail Consumption License,10,False,False,True,BUZZYS RESTURANT AND PUB INC; THE OLIVE GARDEN ITALIAN RESTAURANT 1809; MARK AND AMPARO PIZZA & PASTA INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Piscataway,Middlesex,Plenary Retail Consumption License with Broad C,1,False,False,True,THE HOMESTEAD LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Piscataway,Middlesex,Plenary Retail Distribution License,4,False,True,False,DIXS SPIRIT SHOPPE; BUY RITE LIQUORS; PISCATAWAY LIQUORS INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Plainsboro,Middlesex,Hotel/Motel License,4,False,False,False,WESTIN PRINCETON AT FORRESTAL VILLAGE; PRINCETON HOMEWOOD SUITES; CROWNE PLAZA PRINCETON,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Plainsboro,Middlesex,Plenary Retail Consumption License,3,False,False,True,NONE; SALT CREEK GRILLE; RUTHS CHRIS STEAK HOUSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Plainsboro,Middlesex,Plenary Retail Distribution License,2,False,True,False,PLAINSBORO WINE AND LIQUOR; THE WINE VALLEY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Plainsboro Twp,Middlesex,Hotel/Motel License,1,False,False,False,PRINCETON MARRIOTT HOTEL AND CONFERENCE CENTER,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Plainsboro Twp,Middlesex,Plenary Retail Consumption License,1,False,False,True,RUBY TUESDAY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Port Reading,Middlesex,Plenary Retail Consumption License,1,False,False,True,CENTER BAR & PIZZERIA,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Princeton,Middlesex,Hotel/Motel License,1,False,False,False,SONESTA ES SUITES PRINCETON,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,S Brunswick,Middlesex,Club License,1,False,False,False,LOYAL ORDER OF MOOSE #263,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,S Plainfield,Middlesex,Plenary Retail Consumption License,2,False,False,True,RED LOBSTER #379; SALS SPIRIT SHOPPE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayerville,Middlesex,Plenary Retail Consumption License,3,False,False,True,ALE HOUSE TAVERN & TAP; PULCINELLA ITALIAN RESTAURANT & PIZZERIA; TAP & GROWLER LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayerville,Middlesex,Plenary Retail Distribution License,1,False,True,False,WINE INFINITY DISCOUNT BEER AND SPIRITS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayreville,Middlesex,Club License,2,False,False,False,AMERICAN LEGION POST 211; SAYREVILLE MEMORIAL POST 4699 VFW,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayreville,Middlesex,Plenary Retail Consumption License,20,False,False,True,BOURBON STREET; MAIN STREET LIQUORS; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayreville,Middlesex,Plenary Retail Distribution License,2,False,True,False,RARITAN DISCOUNT LIQUORS; BRIDGE DISCOUNT LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sayverville,Middlesex,Plenary Retail Consumption License,1,False,False,True,COONEYS @ THE DEERFIELD INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sewaren,Middlesex,Plenary Retail Consumption License,2,False,False,True,THE COVE INC; MOBY DICKS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,So Amboy,Middlesex,Club License,1,False,False,False,COLUMBIAN CLUB OF SOUT AMBOY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,So River,Middlesex,Club License,3,False,False,False,IMPERIAL BAND; LEVEL CLUB OF SOUTH RIVER; VFW POST 1451,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Amboy,Middlesex,Club License,2,False,False,False,AMERICAN LEGION POST 62; COL D B KELLY DIV 1 MIDDLESEX COUNTY NJ,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Amboy,Middlesex,Plenary Retail Consumption License,20,False,False,True,BOTTLE GIANT OF OLD BRIDGE; BIG SHOTS; COSTA VERDE RESTAURANT,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Amboy,Middlesex,Plenary Retail Distribution License,7,False,True,False,SOUTHPINE LIQUORS; SOUTH AMBOY LIQUOR & FOOD LLC; KRAUSZERS FOOD AND LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Brunswick,Middlesex,Hotel/Motel License,3,False,False,False,"DOUBLETREE BY HILTON HOTEL PRINCETON, RIDGEWAY BAR AND GRILLE RESTAURANT; HOLIDAY INN PRINCETON; THE HAMPTON INN - PRINCETON",NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Brunswick,Middlesex,Plenary Retail Consumption License,9,False,False,True,PIERRE'S DELI INC; LA TAVERNA; EMBER,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Brunswick,Middlesex,Plenary Retail Distribution License,3,False,True,False,VINGO WINE & SPIRITS; WINE GALLERY; LIQUOR CITY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Brunswick Township,Middlesex,Hotel/Motel License,1,False,False,False,COURTYARD BY MARRIOTT,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Plainfield,Middlesex,Club License,5,False,False,False,CHAUMONT POST 243 AMERICAN LEGION; SOUTH PLAINFIELD ELKS 2298; ITALIAN AMERICAN PROGRESSIVE LEAGUE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Plainfield,Middlesex,Hotel/Motel License,1,False,False,False,BEST WESTERN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Plainfield,Middlesex,Plenary Retail Consumption License,11,False,False,True,NONE; JOES CRAB SHACK; BRICK HOUSE TAVERN & TAP; PARK AVENUE DINER,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Plainfield,Middlesex,Plenary Retail Consumption License with Broad C,1,False,False,True,SRI DISCOUNT LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South Plainfield,Middlesex,Plenary Retail Distribution License,3,False,True,False,WITTYS DISCOUNT WINES & LIQUORS; OAK TREE DISCOUNT WINE & LIQUOR; WINE AND WHISKEY COUNTRY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South River,Middlesex,Club License,4,False,False,False,FRANDSEN LEVANDOWSKI POST 214 AMERICAN LEGION; Not Available; SOUTH RIVER BOAT CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South River,Middlesex,Plenary Retail Consumption License,12,False,False,True,THE OFFICE; THIRTY THREES TAVERN; LA TAVOLA CUCINA,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South River,Middlesex,Plenary Retail Consumption License with Broad C,2,False,False,True,PANTRY 1 FOODMART; NATIONAL WINE & LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,South River,Middlesex,Plenary Retail Distribution License,4,False,True,False,SOHAM INC; EXPRESS LIQUORS MEATS & DELI; GANDHI TRADING LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Spotswood,Middlesex,Club License,4,False,False,False,AMERICAN LEGION POST 253; COLOMBIAN CLUB OF SPOTSWOOD; POLISH AMERICAN CITIZENS CLUB INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Spotswood,Middlesex,Plenary Retail Consumption License,1,False,False,True,MJS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Spotswood,Middlesex,Plenary Retail Consumption License with Broad C,1,False,False,True,DISCOUNT WINE & LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Spotswood,Middlesex,Plenary Retail Distribution License,1,False,True,False,SPOTSWOOD LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge,Middlesex,Club License,5,False,False,False,AMERICAN LEGION POST #87; COLUMBIAN CLUB OF PORT READING; WOODBRIDGE BPO ELKS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge,Middlesex,Hotel/Motel License,1,False,False,False,WOODBRIDGE HAMPTON INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge,Middlesex,Plenary Retail Consumption License,24,False,False,True,APPLEBEE'S NEIGHBORHOOD GRILL & BAR; DAVE & BUSTERS; MCLOONES WOODBRIDGE GRILLE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge,Middlesex,Plenary Retail Consumption License with Broad C,1,False,False,True,JOE CANALS DISCOUNT LIQUOR OUTLET,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge,Middlesex,Plenary Retail Distribution License,6,False,True,False,ALCHAR LIQUORS; OUTERBRIDGE LIQUORS; BALAJI WINE AND LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge Township,Middlesex,Plenary Retail Consumption License,2,False,False,True,MILLERS NJ ALE HOUSE; U YEE SUSHI,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge Twp,Middlesex,Plenary Retail Consumption License,3,False,False,True,WOODBRIDGE BOWLING CENTER; ROYAL REGENCY BAR & LOUNGE; COLONIA COUNTRY CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge Twp,Middlesex,Plenary Retail Consumption License with Broad C,2,False,False,True,GETME LIQUORS; DOWNTOWN LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Woodbridge Twp,Middlesex,Plenary Retail Distribution License,1,False,True,False,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Aberdeen,Monmouth,Club License,1,False,False,False,BUTLER LODGE HOLDING COMPANY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Aberdeen,Monmouth,Plenary Retail Consumption License,8,False,False,True,PIAZZA DI ROMA; ALTERNATE ENDING BEER CO; AMF STRATHMORE LANES,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Aberdeen,Monmouth,Plenary Retail Consumption License with Broad C,1,False,False,True,SUPER BUYRITE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Aberdeen,Monmouth,Plenary Retail Distribution License,2,False,True,False,GALLOS WINE CELLAR; BUY RITE LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Aberdeen Twp,Monmouth,Club License,1,False,False,False,Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Allenhurst,Monmouth,Plenary Retail Distribution License,1,False,True,False,BUY-RITE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Allentown,Monmouth,Plenary Retail Consumption License,1,False,False,True,DIMATTIA INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Allentown,Monmouth,Plenary Retail Distribution License,1,False,True,False,ALLENTOWN WINE & LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Paark,Monmouth,Plenary Retail Consumption License,1,False,False,True,TBD,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Park,Monmouth,Hotel/Motel License,2,False,False,False,BERKELEY OCEANFRONT HOTEL; THE EMPRESS HOTEL/PARADISE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Park,Monmouth,Plenary Retail Consumption License,26,False,False,True,BRICKWALL TAVERN AND DINING ROOM; BRANDOS RESTAURANT; ASBURY OCEAN CLUB HOTEL,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Park,Monmouth,Plenary Retail Consumption License with Broad C,4,False,False,True,GARCIA'S LIQUORS TAPATIA; MAIN LIQUORS; LANGOSTA LOUNGE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Park,Monmouth,Plenary Retail Distribution License,3,False,True,False,LUSH; SUPER-EXTRA LIQUORS; MAK ON MAIN LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Asbury Pk,Monmouth,Plenary Retail Consumption License,1,False,False,True,MOONSTRUCK RESTAURANT & LOUNGE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic Highlands,Monmouth,Club License,1,False,False,False,BEACON HILL COUNTRY CLUB INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic Highlands,Monmouth,Plenary Retail Consumption License,5,False,False,True,Not Available; BLUE BAY INN; HARBORSIDE GRILL INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic Highlands,Monmouth,Plenary Retail Consumption License with Broad C,1,False,False,True,THE ATLANTIC HOUSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic Highlands,Monmouth,Plenary Retail Distribution License,2,False,True,False,ROYAL ATLANTIC WINES & SPIRITS LLC; VINGO WINE & SPIRITS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Avon By The Sea,Monmouth,Plenary Retail Distribution License,1,False,True,False,CASAGRANDE LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Avon By The Sea,Monmouth,Seasonal Retail Cons Lic 7/1-11/14 and 5/1-6/30,2,False,False,False,THE COLUMNS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belford,Monmouth,Club License,1,False,False,False,MIDDLETOWN ELKS 2179,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belmar,Monmouth,Club License,2,False,False,False,BELMAR FISHING CLUB; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belmar,Monmouth,Plenary Retail Consumption License,6,False,False,True,CONNOLLY STATION RESTAURANT AND TAVERN; BOATHOUSE BAR AND GRILL; 10TH AVENUE BURRITO CO,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belmar,Monmouth,Plenary Retail Consumption License with Broad C,1,False,False,True,LA DOLCE VITA,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belmar,Monmouth,Plenary Retail Distribution License,2,False,True,False,HANLEY'S LIQUORS; LITTLE RED BARN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belmar,Monmouth,Seasonal Retail Cons Lic 7/1-11/14 and 5/1-6/30,1,False,False,False,D'JAIS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bradley Beach,Monmouth,Plenary Retail Consumption License,5,False,False,True,ELBOW ROOM BAR & KITCHEN; PAGANOS UVA RESTAURANT AND WINE BAR; BRADLEY BEACH BOWL,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bradley Beach,Monmouth,Plenary Retail Consumption License with Broad C,2,False,False,True,D ARCYS TAVERN; BRADLEY LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bradley Beach,Monmouth,Plenary Retail Distribution License,1,False,True,False,SHORE WINE & LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brielle,Monmouth,Club License,2,False,False,False,BRIELLE FIRE CO. #1 INC; MANASQUAN RIVER YACHT CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brielle,Monmouth,Plenary Retail Consumption License,8,False,False,True,BRIELLE RIVERHOUSE; THE PIG AND PARROT SANDBAR & GRILL; WATERMANS TAVERN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
